,isbn,lang,title,author,author_gender,author_nationality,author_birth_year,year_published,avg_rating,num_ratings,adjective_score,adverb_score,flesch_reading_ease_score,lexical_diversity,word_count,count_exclamation_marks,count_question_marks,profanity_score,sentiment_neg_score,sentiment_pos_score,sentiment_compound_score,reading_difficulty,reading_time
4274,0393082997,en,Say Nice Things About Detroit: A Novel,Scott Lasser,male,,,2012,3.28,1032,916.51,632.57,0.068,0.1082,60894,2.3,105.26,7.208,0.047,0.08,0.999,2.333,3860
4275,0525707794,en,Blood Heir,Amélie Wen Zhao,female,,,2019,3.87,6239,754.34,455.02,0.055,0.0916,119138,11.75,45.49,3.678,0.083,0.077,-0.988,2.424,8044
4276,1906735328,en,Empire of Salt,Weston Ochse,male,United States,1965.0,2010,3.82,60,516.45,595.81,0.06,0.0892,95886,13.66,84.16,17.727,0.078,0.057,-0.998,2.34,6281
4277,0440241707,en,Suicide Squeeze,Victor Gischler,male,United States,,2004,3.81,325,901.59,574.74,0.074,0.1109,76243,6.16,82.24,31.528,0.063,0.081,0.997,2.45,5058
4278,1595543414,en,Three,Ted Dekker,male,Netherlands,1962.0,2003,4.09,31462,875.62,624.5,0.052,0.0843,104772,47.15,152.24,2.132,0.099,0.085,-0.999,2.375,6797
4279,1559708530,en,Life and Death are Wearing Me Out,Mo Yan,,China,1955.0,2006,3.99,3520,740.74,494.1,0.042,0.0675,217851,36.77,39.71,20.516,0.089,0.09,0.92,2.389,14037
4280,1874509611,en,Infants of the Spring,Wallace Thurman,male,United States,1902.0,1932,3.79,338,970.8,567.41,0.113,0.1541,52132,0.77,90.54,54.579,0.081,0.095,0.983,2.572,3590
4281,1932100113,en,Blood and Fire,David Gerrold,male,United States,1944.0,2000,3.81,201,941.82,661.47,0.069,0.1173,80291,27.9,180.34,31.652,0.081,0.092,0.989,2.633,5674
4282,0385515502,en,Deep Storm,Lincoln Child,male,United States,1957.0,2007,3.88,27727,1087.99,651.69,0.072,0.1158,96380,9.96,104.48,18.066,0.079,0.07,-0.995,2.644,6839
4283,1594481954,en,My Friend Leonard,James Frey,male,United States,1969.0,2005,3.85,41479,534.42,487.26,0.044,0.0741,99248,2.22,87.26,51.723,0.074,0.121,1.0,2.201,5905
4284,0812523822,en,To Fear The Light: The sequel to 'To Save the Sun',Ben Bova,male,United States,1932.0,1994,3.68,65,870.07,691.52,0.05,0.0831,143207,19.97,144.34,31.085,0.062,0.098,1.0,2.563,9779
4285,0765363534,en,Arms-Commander,L.E. Modesitt Jr.,,,,2009,4.11,2323,995.33,641.27,0.035,0.0602,188189,11.16,95.81,1.306,0.072,0.079,0.998,2.444,12760
4286,0446362379,en,Chorus Skating,Alan Dean Foster,male,United States,1946.0,1994,3.63,577,1138.43,651.86,0.082,0.1245,109150,40.59,88.32,6.182,0.078,0.097,0.999,2.597,7698
4287,9722522736,en,The Marching Season,Daniel Silva,male,,,1999,4.09,8087,839.7,461.54,0.066,0.1036,107574,5.58,68.98,13.093,0.079,0.07,-0.997,2.532,7482
4288,0449209164,en,The Ninja,Eric Van Lustbader,male,United States,1946.0,1980,3.9,6250,902.06,653.41,0.048,0.0797,211017,12.84,70.47,13.523,0.08,0.073,-0.998,2.413,13982
4289,0393285111,en,Collected Poems: 1950–2012,Adrienne Rich,female,,,2016,4.6,139,708.41,425.76,0.066,0.1316,176225,6.98,42.56,7.833,0.095,0.095,0.946,2.654,11831
4290,0446602213,en,Morning Noon Night,Sidney Sheldon,,United States,1917.0,1995,3.66,16822,1008.54,476.84,0.063,0.0992,73631,51.47,145.86,5.932,0.067,0.082,0.996,2.472,4891
4291,0373621531,en,Renaissance: An Anthology,Alex Archer,male,,,2006,3.8,166,940.57,567.46,0.043,0.0732,245884,11.18,78.94,4.145,0.082,0.072,-0.999,2.492,16594
4292,0446555827,en,The Buzzard Table,Margaret Maron,female,United States,1938.0,2012,3.9,2674,887.18,573.2,0.075,0.1174,75960,11.06,124.14,3.472,0.048,0.073,0.998,2.465,4981
4293,0373131437,en,A Rich Man's Whim,Lynne Graham,female,Ireland,1956.0,2013,3.55,1018,753.1,690.39,0.099,0.1392,52304,19.5,68.45,8.873,0.113,0.114,0.645,2.548,3527
4294,0811217159,en,The Return,Roberto Bolaño,male,Chile,1953.0,2010,4.02,1099,698.08,687.51,0.078,0.1699,59563,2.01,39.45,25.889,0.09,0.079,-0.991,2.345,4027
4295,0786890169,en,Black Water,T. Jefferson Parker,,,,2003,3.84,1206,952.47,582.66,0.059,0.0965,112655,2.75,92.14,12.256,0.071,0.083,0.997,2.413,7454
4296,0375713603,en,The Buck Passes Flynn,Gregory McDonald,male,,,1981,3.79,549,1221.75,544.25,0.08,0.1285,53505,16.07,182.41,6.166,0.048,0.07,0.995,2.517,3616
4297,0060574542,en,Love Monkey,Kyle Smith,,,,2004,3.2,859,959.03,588.79,0.078,0.1352,96723,27.81,144.54,29.713,0.053,0.074,0.998,2.399,6249
4298,0743497228,en,Star Trek: The Next Generation: Death in Winter,Michael Jan Friedman,male,,,2005,3.64,1346,825.13,626.75,0.072,0.1096,77830,7.07,49.72,1.004,0.074,0.087,0.997,2.602,5325
4299,0876851383,en,Mockingbird Wish Me Luck,Charles Bukowski,male,,,1972,4.13,1970,704.98,539.0,0.122,0.1881,22412,32.13,56.67,44.837,0.086,0.093,0.932,2.592,1360
4300,0735276714,en,A Good Enough Mother,Bev Thomas,,,,2019,3.56,2524,836.32,552.83,0.063,0.1029,97499,1.95,84.31,3.628,0.064,0.104,1.0,2.416,6232
4301,0743211707,en,Perfect Recall,Ann Beattie,female,,1947.0,2000,3.48,105,818.79,598.54,0.07,0.1139,97888,11.14,86.32,11.197,0.057,0.095,1.0,2.432,6473
4302,1402297556,en,How to Outrun a Crocodile When Your Shoes Are Untied,Jess Keating,male,,,2014,4.02,723,799.18,607.14,0.077,0.121,56758,71.53,104.48,3.119,0.071,0.087,0.995,2.402,3601
4303,0553805347,en,The Death Trust,David Rollins,male,,,2005,3.91,532,859.17,527.51,0.059,0.1001,123561,5.5,117.51,20.628,0.073,0.087,0.997,2.469,8196
4304,0449209695,en,Murder in the Supreme Court,Margaret Truman,female,United States,1924.0,1982,3.77,1206,1045.15,505.06,0.07,0.1078,70784,0.71,135.06,3.855,0.07,0.082,0.985,2.484,4732
4305,1409168743,en,Ragdoll,Daniel Cole,male,,,2017,3.88,14452,890.72,613.84,0.067,0.1086,110697,24.57,79.32,9.578,0.094,0.082,-0.998,2.585,7703
4306,0345465687,en,1812: The Rivers of War,Eric Flint,male,United States,1947.0,2005,3.83,1321,935.94,717.74,0.043,0.0738,192940,27.21,39.23,9.811,0.084,0.101,1.0,2.518,13279
4307,0374289298,en,White Egrets: Poems,Derek Walcott,male,Saint Lucian,1930.0,2010,4.11,488,789.6,351.24,0.222,0.3106,14349,9.06,23.7,7.522,0.068,0.145,0.996,2.567,983
4308,0060541466,en,Girl at Sea,Maureen Johnson,female,United States,1973.0,2007,3.71,8126,946.44,702.27,0.06,0.093,82361,14.45,101.75,2.853,0.051,0.079,0.999,2.361,5272
4309,0380674548,en,The Bilbao Looking Glass,Charlotte MacLeod,female,,,1983,3.89,888,867.53,691.02,0.076,0.1122,75917,11.72,124.61,10.737,0.067,0.082,0.996,2.39,4931
4310,0061020257,en,Metaplanetary: A Novel of Interplanetary Civil War,Tony Daniel,male,,,2001,3.86,406,924.88,585.77,0.054,0.0888,149393,17.54,78.52,12.247,0.06,0.085,1.0,2.498,9923
4311,0857387715,en,The Arc of the Swallow,SisselJo Gazan,,,,2013,3.88,938,578.95,616.63,0.043,0.0723,166663,10.86,96.18,8.607,0.07,0.089,0.999,2.44,10983
4312,0857680994,en,One Year Gone,Rebecca Dessertine,female,,,2011,3.94,1552,827.0,599.49,0.067,0.104,76832,17.57,97.09,17.31,0.078,0.059,-0.998,2.346,5023
4313,1499861427,en,Good Friday,Lynda La Plante,female,England,1943.0,2017,4.14,3387,819.52,560.47,0.047,0.0764,124805,23.08,75.08,8.317,0.065,0.079,0.998,2.421,8072
4314,1492638099,en,The Pants Project,Cat Clarke,,,,2017,4.09,1682,796.39,749.11,0.067,0.1006,44840,41.7,93.67,14.677,0.07,0.093,0.997,2.379,2765
4315,0807576077,en,The Spy in the Bleachers,Gertrude Chandler Warner,female,,,2010,4.07,232,915.93,413.07,0.084,0.1224,17818,72.96,82.5,0.549,0.061,0.065,0.697,2.391,1144
4316,1846275083,en,The Briefcase,Hiromi Kawakami,,Japan,1958.0,2001,3.77,16523,861.51,769.85,0.079,0.121,51932,15.79,172.92,36.304,0.056,0.066,0.99,2.459,3396
4317,0449139212,en,Matt Helm - The Ravagers,Donald Hamilton,male,Swedish American,1916.0,1964,4.03,348,900.61,718.66,0.075,0.1098,60237,23.24,77.53,7.333,0.104,0.084,-0.997,2.381,3837
4318,0553576070,en,Demon Rumm,Sandra Brown,female,United States,1948.0,1987,3.36,3531,942.75,629.07,0.102,0.141,52347,10.7,136.59,22.696,0.07,0.105,0.998,2.497,3468
4319,0515136263,en,Chesapeake Blue,Nora Roberts,female,United States,1950.0,2002,4.18,30736,997.14,600.1,0.059,0.0946,98301,4.37,100.61,23.363,0.06,0.102,1.0,2.361,6214
4320,1799745856,en,Breakers,Doug Johnstone,male,,,2019,4.3,401,541.02,560.6,0.063,0.1041,70496,0.57,93.2,42.82,0.077,0.06,-0.996,2.327,4542
4321,0060852038,en,Queen of Babble Gets Hitched,Meg Cabot,female,India,1967.0,2008,3.83,33704,902.99,715.02,0.06,0.1015,85438,28.09,144.32,14.083,0.057,0.1,1.0,2.347,5390
4322,0099478331,en,The French Lieutenant's Woman,John Fowles,male,England,1926.0,1969,3.87,47183,923.91,678.0,0.064,0.1063,150015,12.33,48.0,5.438,0.078,0.112,1.0,2.489,10079
4323,0399153055,en,All Night Long,Jayne Ann Krentz,female,United States,1948.0,2005,3.97,8523,1029.47,601.56,0.058,0.0881,102966,0.0,96.73,10.852,0.081,0.072,-0.994,2.471,6807
4324,0821770209,en,About Face,Fern Michaels,female,United States,1933.0,2003,3.79,1639,771.43,553.73,0.052,0.0804,117367,19.26,87.33,17.706,0.074,0.091,0.998,2.367,7564
4325,0765321637,en,The Lord-Protector's Daughter,L.E. Modesitt Jr.,,,,2008,3.94,1341,919.79,653.17,0.052,0.0821,93880,3.2,97.04,0.627,0.066,0.092,0.999,2.536,6537
4326,8205429316,en,Scarred,Thomas Enger,male,,,2013,4.02,682,566.72,653.8,0.054,0.0889,100031,2.0,94.57,2.018,0.073,0.081,0.994,2.451,6491
4327,1575663929,en,Tippy Toe Murder,Leslie Meier,,,,1994,3.79,2417,949.35,579.71,0.081,0.1195,68120,8.81,104.08,3.277,0.072,0.088,0.997,2.451,4568
4328,0525952586,en,Believing the Lie,Elizabeth George,female,United States,1944.0,2012,3.8,12594,727.33,590.28,0.037,0.065,226196,5.88,110.57,7.749,0.068,0.073,0.997,2.426,14753
4329,0451463412,en,A Taint in the Blood,S.M. Stirling,,,,2010,2.99,791,1057.37,650.31,0.07,0.1182,113915,55.22,72.86,18.824,0.065,0.11,1.0,2.612,7727
4330,0375701168,en,Doctor Faustus,Thomas Mann,male,,1875.0,1947,4.08,10023,920.61,638.53,0.053,0.0873,222841,22.03,26.52,4.036,0.083,0.125,1.0,2.624,15371
4331,0670496626,en,Mutant 59: The Plastic Eater,Kit Pedler,,,,1971,3.6,191,677.51,640.95,0.08,0.1205,79585,18.72,61.19,3.39,0.066,0.063,-0.826,2.716,5389
4332,0312534256,en,Instinct,Jeremy Robinson,male,United States,1974.0,2010,4.16,2333,713.66,520.85,0.06,0.0965,111145,15.66,53.89,8.732,0.099,0.077,-0.999,2.466,7528
4333,0061008737,en,The House Next Door,Anne Rivers Siddons,female,,,1978,3.86,9337,799.29,725.47,0.06,0.0942,103505,12.08,62.99,10.497,0.059,0.093,1.0,2.38,6559
4334,1564781410,en,The Hard Life,Flann O'Brien,,Ireland,1911.0,1961,3.64,852,682.63,579.43,0.118,0.1732,37209,13.98,96.21,13.236,0.073,0.077,0.904,2.422,2410
4335,0394747380,en,Nobody's Angel,Thomas McGuane,male,,,1982,3.75,451,992.28,550.22,0.094,0.1494,63702,13.19,100.94,17.621,0.066,0.078,0.995,2.415,4248
4336,0375871888,en,The Project,Brian Falkner,male,,,2010,3.73,691,871.65,566.99,0.073,0.1123,59737,20.42,74.49,14.111,0.064,0.057,-0.977,2.403,3931
4337,9604102435,en,A Week in Winter,Marcia Willett,female,,,2001,3.99,2325,662.08,727.61,0.053,0.0855,123459,11.02,89.5,2.152,0.088,0.113,1.0,2.438,8141
4338,0778315193,en,The Sweetest Hallelujah,Elaine Hussey,female,,,2013,3.73,1520,808.34,527.35,0.055,0.0861,96766,5.68,83.71,5.602,0.069,0.123,1.0,2.351,6211
4339,0446673323,en,Dr. Neruda's Cure for Evil,Rafael Yglesias,male,,,1996,3.84,290,943.04,550.74,0.038,0.0647,279788,11.76,101.97,17.181,0.088,0.1,1.0,2.449,18372
4340,0553241338,en,Law of the Desert Born,Louis L'Amour,male,United States,1908.0,1983,3.88,1225,786.45,626.22,0.065,0.1023,73393,54.23,67.99,3.842,0.086,0.078,-0.98,2.307,4663
4341,0394402677,en,The Boys from Brazil,Ira Levin,female,,,1976,4.05,37221,1060.61,567.18,0.069,0.1192,76871,64.0,134.51,20.722,0.069,0.071,-0.722,2.47,5229
4342,1781080046,en,Toxicity,Andy Remic,male,British,,2012,3.61,44,934.75,534.38,0.067,0.1069,113495,54.28,93.84,66.959,0.11,0.108,-0.874,2.451,7719
4343,1585673692,en,True Grit,Charles Portis,male,United States,1933.0,1968,4.12,45984,836.86,509.11,0.073,0.1049,62089,42.36,67.48,9.418,0.07,0.073,0.913,2.287,3810
4344,0380798867,en,Taming Rafe,Suzanne Enoch,female,United States,,1999,3.88,1100,997.95,656.03,0.058,0.0875,99935,24.22,99.06,15.302,0.074,0.104,1.0,2.488,6712
4345,0670841897,en,Murther and Walking Spirits,Robertson Davies,male,Canada,1913.0,1991,3.79,1909,790.55,558.29,0.07,0.1121,118361,29.57,84.32,6.481,0.08,0.12,1.0,2.442,7645
4346,0345419588,en,Nerilka's Story,Anne McCaffrey,female,Irish (naturalised citizen),1926.0,1986,3.81,16301,830.65,598.74,0.114,0.1595,38247,24.05,51.51,0.77,0.07,0.126,0.999,2.508,2558
4347,3570102904,en,Confessions,Kanae Minato,female,,,2008,4.09,13404,628.03,654.26,0.056,0.0882,69025,27.96,63.6,3.992,0.082,0.109,0.999,2.381,4271
4348,1401688489,en,The River,Michael Neale,male,,,2011,3.78,629,839.64,544.99,0.066,0.1028,71304,47.4,69.7,0.961,0.04,0.113,1.0,2.391,4644
4349,0809556723,en,The Spriggan Mirror,Lawrence WattEvans,male,,,2006,3.86,435,991.07,795.23,0.053,0.0831,90791,35.25,111.13,1.944,0.044,0.076,0.999,2.502,6096
4350,0765337517,en,American Craftsmen,Tom Doyle,male,,,2014,3.53,362,1070.73,551.45,0.071,0.1125,97924,17.36,89.66,31.408,0.108,0.079,-0.999,2.468,6694
4351,0802798497,en,Breathless,Jessica Warman,female,,,2009,3.65,3457,908.55,670.78,0.054,0.0864,87942,10.23,109.39,6.887,0.06,0.081,0.999,2.372,5519
4352,1429969202,en,Demon Bound,Caitlin Kittredge,female,,1984.0,2009,3.73,1803,909.77,518.27,0.067,0.1036,96398,10.68,66.5,83.26,0.084,0.093,0.991,2.355,6258
4353,0684843129,en,Two Girls Fat and Thin,Mary Gaitskill,female,United States,1954.0,1991,3.65,1847,855.07,536.84,0.073,0.1082,112623,14.65,38.27,22.556,0.093,0.107,0.998,2.502,7596
4354,0765345145,en,Probability Space,Nancy Kress,female,United States,1948.0,2002,3.7,624,913.36,680.49,0.06,0.0979,100957,48.44,89.34,8.784,0.073,0.086,0.997,2.562,7043
4355,1435162552,en,The Cthulhu Mythos Megapack (R): 40 Modern and Classic Lovecraftian Stories,H.P. Lovecraft,,,,1940,4.08,1705,925.74,585.07,0.041,0.0775,372673,21.55,32.66,5.717,0.102,0.086,-1.0,2.525,25616
4356,0373773501,en,Heart of the Dragon,Gena Showalter,female,United States,1975.0,2005,3.93,14544,874.87,607.66,0.067,0.1044,89442,12.3,105.77,17.514,0.083,0.119,1.0,2.498,6015
4357,0765321858,en,Green,Jay Lake,male,United States,1964.0,2009,3.25,2083,782.11,592.06,0.046,0.0752,159747,5.13,50.08,3.598,0.071,0.085,0.999,2.381,10200
4358,0586038116,en,Declarations of War,Len Deighton,male,,,1992,3.69,193,705.1,529.24,0.091,0.1516,66643,12.75,49.82,12.749,0.077,0.074,-0.97,2.437,4437
4359,0553294849,en,Ruffly Speaking,Susan Conant,female,,,1994,3.77,468,891.83,658.23,0.084,0.1342,81507,35.33,92.63,14.286,0.068,0.088,0.998,2.512,5555
4360,3319020595,en,The Hunter: A Scientific Novel,Giancarlo Genta,male,,,2013,2.93,30,810.21,603.53,0.062,0.0946,61836,4.2,44.8,5.592,0.063,0.1,0.999,2.526,4155
4361,0141186305,en,The Acts of King Arthur and His Noble Knights,John Steinbeck,male,United States,,1976,3.83,5582,829.69,514.22,0.05,0.0814,140775,6.68,51.86,3.373,0.107,0.103,-0.991,2.341,8949
4362,1282877852,en,The Mile High Club,Rachel Kramer Bussel,female,,1975.0,2009,3.73,73,807.55,598.8,0.088,0.1403,56814,8.27,119.34,136.87,0.06,0.106,0.999,2.415,3666
4363,1400098041,en,The Summer of Katya,Trevanian,,United States,,1983,3.99,3289,927.27,558.63,0.077,0.1131,83633,40.53,102.95,5.299,0.075,0.104,0.999,2.549,5553
4364,0448454726,en,Alexander Hamilton: Little Lion,Ann Hood,female,United States,1956.0,2011,3.84,92,936.47,597.08,0.095,0.1346,34267,47.57,122.28,0.86,0.041,0.09,0.998,2.405,2339
4365,0765357798,en,The January Dancer,Michael Flynn,male,United States,1958.0,2008,3.45,1046,916.75,538.49,0.068,0.1158,126763,22.33,78.1,5.233,0.077,0.085,0.996,2.492,8603
4366,0140049533,en,Monkey Grip,Helen Garner,female,Australia,1942.0,1977,3.74,3937,562.35,589.5,0.062,0.0993,89126,35.01,75.06,30.735,0.073,0.088,0.997,2.32,5491
4367,0553131974,en,The Snail on the Slope,Arkady Strugatsky,male,,,1966,3.96,2819,842.95,796.74,0.066,0.1093,86992,46.21,107.94,5.523,0.08,0.083,0.971,2.472,5839
4368,0062679007,en,Ahab's Return or The Last Voyage,Jeffrey Ford,male,,,2018,3.66,152,786.0,463.54,0.073,0.1081,81934,1.22,64.56,7.297,0.071,0.065,-0.986,2.958,5224
4369,1442445998,en,Everblaze,Shannon Messenger,,,,2014,4.61,17821,930.24,639.87,0.045,0.0777,128666,20.75,106.48,0.608,0.072,0.087,0.998,2.473,8602
4370,0743271831,en,Little Beauties: A Novel,Kim Addonizio,female,,,2005,3.09,534,798.91,635.84,0.073,0.1153,66290,4.83,57.63,30.811,0.041,0.084,0.999,2.354,4191
4371,0756402689,en,In the Ruins,Kate Elliott,female,,,2005,3.88,2700,844.81,544.37,0.041,0.0664,200673,58.05,84.27,4.009,0.093,0.078,-1.0,2.377,13219
4372,0811218015,en,The Romantic Dogs: Poems,Roberto Bolaño,male,Chile,1953.0,1993,3.92,1722,803.87,253.55,0.152,0.291,20588,13.11,27.2,20.641,0.053,0.043,-0.752,2.809,1398
4373,1408172917,en,Birthday,Joe Penhall,male,,,2012,3.42,33,480.74,712.37,0.124,0.1576,17182,48.31,201.37,37.802,0.07,0.089,0.973,2.497,1004
4374,0007193165,en,Dying Light,Stuart MacBride,male,Scotland,1969.0,2006,4.1,8665,648.35,570.77,0.056,0.0988,124393,43.17,113.11,53.441,0.091,0.059,-1.0,2.428,8227
4375,1611764580,en,Scandalous Behavior,Stuart Woods,male,,,2016,3.73,5033,1028.66,486.81,0.067,0.1068,66844,7.33,149.0,4.837,0.039,0.065,0.998,2.444,4342
4376,0345446674,en,Beyond the Blue Event Horizon,Frederik Pohl,male,United States,1919.0,1980,3.96,12213,884.55,718.93,0.061,0.1025,108078,45.15,72.36,7.487,0.074,0.078,0.882,2.448,7126
4377,0450000885,en,Harriet Hume: A London Fantasy,Rebecca West,female,British,1892.0,1929,3.41,173,783.61,585.97,0.082,0.1184,77666,85.49,49.7,4.979,0.072,0.102,0.999,2.389,4962
4378,1468306871,en,The Facades: A Novel,Eric Lundgren,male,,,2013,3.1,567,912.48,488.96,0.115,0.1729,57755,7.27,41.73,5.765,0.066,0.081,0.995,2.998,3957
4379,0192838628,en,The Forsyte Saga,John Galsworthy,male,,,1921,4.17,18362,884.18,604.77,0.035,0.0694,321281,119.77,66.2,2.553,0.078,0.103,1.0,2.416,21401
4380,0758265875,en,Devilishly Hot,Kathy Love,female,,,2011,3.17,282,879.56,785.47,0.061,0.0877,82575,10.05,79.81,18.136,0.064,0.114,1.0,2.487,5450
4381,1550228137,en,Barrington Street Blues,Anne Emery,female,Canada,1958.0,2008,3.54,106,879.14,566.43,0.058,0.0936,113395,37.66,161.56,20.089,0.062,0.077,0.998,2.41,7192
4382,0425122956,en,Majestic,Whitley Strieber,,United States,1945.0,1989,3.62,750,852.36,549.33,0.068,0.1096,98046,29.17,58.03,13.969,0.073,0.099,0.999,2.474,6488
4383,0060746904,en,Hunter Killer,Patrick Robinson,male,British,1940.0,2005,3.97,1058,900.06,569.06,0.048,0.0865,156046,9.04,54.41,10.729,0.065,0.072,0.993,2.531,10867
4384,0446613339,en,The Elder Gods,David Eddings,male,,1931.0,2003,3.18,9745,989.43,767.91,0.042,0.0623,119715,10.78,85.7,1.214,0.065,0.065,-0.98,2.43,7820
4385,0451472705,en,Far From True,Linwood Barclay,male,Canada,1955.0,2016,3.88,7420,902.86,624.27,0.042,0.0753,127861,22.06,159.16,23.237,0.065,0.062,-0.994,2.367,8196
4386,0345468457,en,The German Bride,Joanna Hershon,female,,,2008,3.11,555,903.8,661.21,0.067,0.1099,111750,13.15,69.98,8.273,0.094,0.099,0.995,2.477,7512
4387,0553575627,en,Conquerors' Legacy,Timothy Zahn,male,United States,1951.0,1996,3.99,1984,1036.27,676.87,0.046,0.0792,155761,3.66,95.08,1.93,0.067,0.063,-0.99,2.628,11269
4388,1406946133,en,Spoon River Anthology,Edgar Lee Masters,male,United States,1868.0,1915,4.04,9504,615.25,351.78,0.117,0.1951,47103,64.33,46.07,5.431,0.095,0.1,0.981,2.549,3123
4389,0060872918,en,The Missing,Sarah Langan,female,United States,1974.0,2007,3.6,1506,708.62,594.33,0.057,0.0908,111032,24.5,62.32,17.977,0.087,0.078,-0.989,2.321,7176
4390,0553575287,en,Graveyard Dust,Barbara Hambly,female,United States,1951.0,1999,4.1,1211,818.45,499.08,0.065,0.1115,121705,19.72,53.82,7.413,0.071,0.067,-0.982,2.44,8257
4391,1571743863,en,The Fifth Harmonic,F. Paul Wilson,,United States,1946.0,2003,3.89,223,908.52,621.41,0.08,0.1245,68650,22.0,116.68,7.37,0.082,0.068,-0.993,2.419,4427
4392,0062673890,en,Not Safe After Dark: And Other Stories,Peter Robinson,male,,,1998,3.81,637,896.02,642.78,0.053,0.09,144528,6.85,115.2,14.315,0.068,0.087,0.999,3.002,9345
4393,0743222547,en,The Late Child,Larry McMurtry,male,,,1995,3.45,542,918.72,704.02,0.036,0.0613,156587,4.85,73.57,21.202,0.069,0.116,1.0,2.383,9916
4394,0062329383,en,The Perilous Sea,Sherry Thomas,female,United States,1975.0,2014,4.14,10766,877.31,628.88,0.068,0.1041,96728,5.48,85.5,0.51,0.058,0.082,0.999,2.526,6544
4395,0385507623,en,Creation,Gore Vidal,male,,,1981,4.22,3810,908.59,585.82,0.035,0.0637,255914,12.19,45.52,11.247,0.07,0.122,1.0,2.509,16998
4396,0060806559,en,Dead Calm,Charles Williams,male,,,1963,3.78,302,691.71,750.87,0.064,0.0938,72183,12.88,64.84,3.425,0.082,0.056,-0.999,2.351,4594
4397,0312241224,en,Birds of America: Stories,Lorrie Moore,female,,,1998,4.11,14051,963.77,640.24,0.081,0.1325,92574,150.47,109.1,8.006,0.07,0.071,0.914,2.204,6165
4398,0749013281,en,The Wild Girl,Kate Forsyth,female,Australia,1966.0,2013,3.95,3715,645.76,544.99,0.046,0.0799,155600,14.91,79.76,2.743,0.065,0.104,1.0,2.335,10279
4399,0395294681,en,In the Suicide Mountains,John Gardner,male,,,1977,3.86,302,809.15,584.68,0.112,0.1617,32565,66.33,46.98,1.489,0.119,0.123,0.693,2.42,2155
4400,0143114409,en,The Debriefing,Robert Littell,male,,,1979,3.74,187,964.48,517.23,0.082,0.1279,68016,8.53,69.98,8.059,0.06,0.075,0.993,3.03,4634
4401,9770157015,en,Return of the Spirit,Tawfiq AlHakim,male,,,1933,3.9,3910,673.43,533.79,0.057,0.0908,125106,64.27,94.08,2.74,0.074,0.118,1.0,2.505,8525
4402,0738806935,en,Refugee,Piers Anthony,male,British American,1934.0,1983,3.71,4473,840.23,661.45,0.063,0.0952,109684,40.94,37.65,4.428,0.091,0.11,0.999,2.493,7204
4403,0307387542,en,Half a Lifelong Romance,Eileen Chang,female,China,1920.0,1948,4.0,1042,800.99,689.29,0.044,0.0716,145657,45.72,89.04,2.473,0.068,0.091,1.0,2.354,9422
4404,0345448383,en,Dead Lines,Greg Bear,male,,1951.0,2001,3.11,726,997.65,609.36,0.082,0.1279,82283,3.77,84.59,11.932,0.086,0.094,0.984,2.461,5556
4405,1440566348,en,Naked,Betsy Franco,female,,,2013,3.25,61,869.51,560.58,0.068,0.1073,65290,6.43,125.75,22.562,0.053,0.097,0.999,2.364,4114
4406,0802119425,en,A Question of Belief:,Donna Leon,female,"American, Swiss (since 2020)",1942.0,2010,3.89,5339,541.2,530.96,0.063,0.101,77125,0.26,114.88,2.968,0.044,0.065,0.997,2.478,5104
